,flux_bias_disshift,phi_ext_disshift,fr_q0,fr_q1,kappa_q0,kappa_q1,kappa_avg,chi,flux_pulse_amp,fr_q0_flux_pulse
0,-0.5549999999999999,0.49999999999999994,5.173862144637481,5.175702516673582,6.04781502084346,6.030386409351405,6.039100715097433,0.9201860180505719,-0.3,5180436310.700912
1,-0.5350000000000004,0.5022988505747126,5.173972690854365,5.175622861548924,6.032661675526049,6.012570729846188,6.022616202686119,0.8250853472800372,-0.298,5180412522.600687
2,-0.5150000000000002,0.5045977011494253,5.174018895469328,5.175451848194101,6.018215651672994,6.027376434681097,6.0227960431770455,0.7164763623868566,-0.296,5180444495.686236
3,-0.4949999999999998,0.506896551724138,5.174119181672155,5.1750595032129025,5.879645727265376,5.949269246851604,5.91445748705849,0.47016077037415016,-0.294,5180438487.324554
4,-0.47499999999999976,0.5091954022988505,5.174221143797737,5.174569428880327,5.659903549886239,5.631226675279996,5.645565112583117,0.17414254129516848,-0.292,5180397630.670259
5,-0.4550000000000001,0.5114942528735632,5.174133140363354,5.17413246609093,5.611623811216099,5.602356060193921,5.606989935705011,-0.0003371362122379651,-0.29,5180414333.145541
6,-0.43499999999999917,0.5137931034482759,5.17407826190371,5.17382726835594,5.681575572026758,5.812993396807028,5.747284484416893,-0.12549677388460623,-0.288,5180425083.753653
7,-0.4149999999999998,0.5160919540229885,5.17432756212107,5.172597653615144,5.948149865505783,8.635203122583873,7.291676494044828,-0.8649542529624341,-0.286,5180372371.265977
8,-0.3949999999999995,0.5183908045977011,5.174238571865774,5.182380515720081,5.631180750755253,7.1701487685924405,6.400664759673846,4.070971927153096,-0.284,5180389860.567484
9,-0.37499999999999944,0.5206896551724138,5.174432922402703,5.180096801074213,5.968875637424591,7.253824083008257,6.611349860216424,2.8319393357551235,-0.282,5180380852.880093
10,-0.35499999999999965,0.5229885057471264,5.174633595833666,5.179036748231694,5.9370826427504895,6.3476931168022,6.142387879776345,2.201576199014198,-0.27999999999999997,5180347241.900134
11,-0.33499999999999935,0.5252873563218391,5.17484716822522,5.178360218865229,6.053683927380793,6.447440210488495,6.250562068934644,1.7565253200045845,-0.27799999999999997,5180333697.587001
12,-0.29499999999999904,0.5298850574712645,5.175094128259301,5.1775321936026595,6.009412299865837,6.1551713103420465,6.082291805103942,1.2190326716795425,-0.27599999999999997,5180368871.54843
13,-0.2749999999999992,0.532183908045977,5.175165594525801,5.17730033444808,5.969294245687881,6.14916824804105,6.059231246864465,1.0673699611388656,-0.27399999999999997,5180335426.11537
14,-0.25499999999999895,0.5344827586206897,5.175351118767201,5.176929426591115,5.991146658669219,6.328459101077505,6.159802879873363,0.7891539119564186,-0.27199999999999996,5180297098.271262
15,-0.23499999999999974,0.5367816091954023,5.175417924790751,5.17685105095527,5.993450992570509,6.115547025469114,6.054499009019811,0.716563082259654,-0.27,5180262594.010056
16,-0.21499999999999905,0.539080459770115,5.175448637109131,5.176696598857434,5.918386223902984,6.124519821863988,6.021453022883486,0.6239808741511297,-0.268,5180253734.893786
17,-0.20599999999999957,0.5401149425287356,5.175563971635285,5.176303443617055,6.060682235774844,6.157715193340795,6.10919871455782,0.36973599088514675,-0.266,5180192130.470802
18,-0.18599999999999975,0.5424137931034483,5.175528602895919,5.176276750935167,5.924461553329691,6.003072217018249,5.96376688517397,0.37407401962354925,-0.264,5180162302.776482
19,-0.16600000000000034,0.5447126436781609,5.175545512827229,5.176223056357861,5.829222596779807,5.90278765497859,5.866005125879198,0.3387717653163236,-0.262,5180153361.318649
20,-0.14600000000000007,0.5470114942528735,5.175593875624492,5.176148316210928,5.7816597496022375,5.880346017197529,5.831002883399883,0.2772202932183063,-0.26,5180201473.084247
21,-0.12600000000000025,0.5493103448275861,5.175614448578692,5.176091035564537,5.738672760426952,5.772282750951286,5.755477755689119,0.23829349292236657,-0.258,5180322255.139615
22,-0.10599999999999976,0.5516091954022988,5.175651589579379,5.176079487540458,5.695783092457002,5.71609853797856,5.705940815217781,0.213948980539044,-0.256,5180520175.294962
23,-0.08600000000000058,0.5539080459770114,5.176020931720851,5.176151544965273,5.345022877925225,5.417370825084328,5.381196851504777,0.06530662221075545,-0.254,5180575349.717017
24,-0.06599999999999966,0.5562068965517242,5.175836946551081,5.175930687119066,5.602338529421749,5.6154068618694915,5.60887269564562,0.046870283992120676,-0.252,5180600247.084732
25,-0.04600000000000047,0.5585057471264366,5.1756863246497264,5.175682474301878,5.547782459477151,5.578141440969316,5.562961950223233,-0.0019251739240644383,-0.25,5180589511.684682
26,-0.02599999999999998,0.5608045977011494,5.175719019732279,5.176001238411702,5.554802190102484,5.567538963433995,5.561170576768239,0.14110933971142003,-0.248,5180555927.753933
27,-0.005999999999999929,0.563103448275862,5.175747215473464,5.175937922161587,5.5169753797339345,5.538990230708633,5.527982805221283,0.09535334406109541,-0.246,5180046235.7784
28,0.014000000000000123,0.5654022988505747,5.175743526692681,5.17594843875836,5.500315062631144,5.483439130351616,5.491877096491381,0.1024560328391999,-0.244,5179826770.106334
29,0.03399999999999974,0.5677011494252873,5.17576959498225,5.175898111839067,5.495492772075409,5.490004504332701,5.492748638204056,0.06425842840872065,-0.242,5179616909.162231
30,0.0539999999999998,0.57,5.175738936646802,5.175773204175635,5.49107307184925,5.499012938009522,5.495043004929386,0.017133764416485064,-0.24,5179515790.173966
31,0.07399999999999941,0.5722988505747125,5.17577680866458,5.175844604101633,5.501869623853883,5.588637829884172,5.545253726869028,0.033897718526986864,-0.238,5179296551.732262
32,0.09399999999999947,0.5745977011494252,5.175847031461674,5.176007884335598,5.485580471866614,5.496458403562748,5.491019437714681,0.08042643696217056,-0.236,5179094643.322022
33,0.11399999999999995,0.5768965517241379,5.175869965392756,5.175967905161187,5.505064125331308,5.4947504684228425,5.499907296877075,0.04896988421523929,-0.23399999999999999,5178999701.427939
34,0.134,0.5791954022988506,5.17589882159464,5.1759252931040685,5.470542358164622,5.490429102651324,5.480485730407973,0.013235754714060022,-0.23199999999999998,5179118225.466457
35,0.17399999999999968,0.5837931034482758,5.175922120024509,5.175867294166119,5.467917664763845,5.476918491310681,5.472418078037263,-0.027412929195634206,-0.22999999999999998,5179139442.646556
36,0.19399999999999973,0.5860919540229884,5.175985077262949,5.175903509010252,5.825608573066082,5.866787704662858,5.8461981388644695,-0.04078412634862616,-0.22799999999999998,5179220310.59826
37,0.21399999999999977,0.5883908045977011,5.176002007185324,5.175831688618956,5.798883366425133,5.849729456265794,5.8243064113454635,-0.0851592831841117,-0.22599999999999998,5178904132.862468
38,0.23399999999999982,0.5906896551724138,5.176016855403617,5.175918413910146,5.849078892949267,6.540662510096049,6.1948707015226585,-0.04922074673550014,-0.22399999999999998,5178923276.200956
39,0.2539999999999999,0.5929885057471264,5.17601959052457,5.175764301567941,5.8523496137233,5.848992550762072,5.850671082242686,-0.12764447831432335,-0.22199999999999998,5179000547.012773
40,0.2739999999999999,0.595287356321839,5.176098808658095,5.1757849452284255,5.80336016733832,5.831209543568139,5.817284855453229,-0.1569317148346272,-0.21999999999999997,5179089909.55627
41,0.294,0.5975862068965517,5.1761337048909,5.17578686897093,5.845933059846268,5.902240156034334,5.874086607940301,-0.17341795998436282,-0.21799999999999997,5179147754.452675
42,0.31399999999999917,0.5998850574712642,5.17615496669594,5.17572159121277,5.8643154440163014,5.88931693119302,5.8768161876046605,-0.2166877415847921,-0.21599999999999997,5179086010.057137
43,0.3340000000000001,0.602183908045977,5.176163526906441,5.175738926342152,5.900402497097637,5.996700611530187,5.948551554313912,-0.21230028214495178,-0.21399999999999997,5179126170.492759
44,0.3539999999999997,0.6044827586206896,5.176178427467743,5.1757295437797515,6.02796380034187,5.9565848584660115,5.992274329403941,-0.2244418439963738,-0.212,5179057347.668293
45,0.3739999999999998,0.6067816091954022,5.176249601482025,5.175659313961097,5.944679402457381,5.944100651177795,5.944390026817588,-0.2951437604642706,-0.21,5179035114.717733
46,0.3939999999999998,0.6090804597701149,5.176253486077812,5.175723951452384,5.909182239560855,6.019001704271102,5.964091971915979,-0.2647673127139569,-0.208,5178963533.566928
47,0.41399999999999987,0.6113793103448275,5.176291709131171,5.175630303981806,5.921389462485526,5.931227833202525,5.926308647844025,-0.3307025746821637,-0.206,5178885137.850155
48,0.43399999999999994,0.6136781609195402,5.176298319623819,5.17556635867325,5.906299784320114,5.908010181447052,5.907154982883583,-0.36598047528423194,-0.204,5178802864.956189
49,0.4539999999999995,0.6159770114942528,5.1763508544770485,5.175530704749878,5.891024499202881,5.938512647095311,5.914768573149096,-0.41007486358512324,-0.20199999999999999,5178692875.611017
50,0.47400000000000003,0.6182758620689655,5.17636114911988,5.175580639788992,5.907326723988404,5.95406905925948,5.930697891623941,-0.390254665444445,-0.19999999999999998,5178618588.756022
51,0.49399999999999966,0.6205747126436781,5.176288037934781,5.175579086578973,6.01949086244059,6.051449041594322,6.035469952017456,-0.3544756779042473,-0.19799999999999998,5178557255.622525
52,0.5140000000000001,0.6228735632183908,5.176360923543605,5.1763478523404665,5.91309753081982,5.925739757480486,5.919418644150153,-0.006535601568884886,-0.19599999999999998,5178516340.808137
53,0.5339999999999998,0.6251724137931034,5.176472049719844,5.175974120717013,5.855033804944985,6.093178162386651,5.974105983665818,-0.2489645014152302,-0.194,5178527743.132639
54,0.5540000000000003,0.6274712643678161,5.176596200760663,5.175441965964261,5.847599888195778,6.014723279708387,5.931161583952083,-0.577117398201608,-0.192,5178471289.435756
55,0.5739999999999998,0.6297701149425287,5.176627386145668,5.175477104120418,5.950061176122276,6.087200922086046,6.018631049104161,-0.5751410126249539,-0.19,5178407455.80907
56,0.5939999999999999,0.6320689655172413,5.176635442873157,5.175539326171896,6.071007821644679,6.264157401273612,6.167582611459146,-0.5480583506305265,-0.188,5178299340.877972
57,0.6139999999999995,0.6343678160919539,5.176694671839024,5.175357729835508,6.006350969796732,6.131652218319724,6.0690015940582285,-0.6684710017580073,-0.186,5178205031.222895
58,0.634,0.6366666666666666,5.176756573323356,5.175365338672025,5.9603837872211365,6.1629577940737486,6.061670790647442,-0.6956173256653528,-0.184,5178107934.186304
59,0.6539999999999992,0.6389655172413792,5.176793837986143,5.175466071640196,5.976080401118737,6.243721496916584,6.109900949017661,-0.6638831729728736,-0.182,5177991905.588536
60,0.6739999999999997,0.6412643678160919,5.176846501290747,5.175380017781851,6.010223482888807,6.243232194326733,6.126727838607771,-0.733241754448045,-0.18,5178019626.744053
61,0.6940000000000002,0.6435632183908045,5.176880836978555,5.175422429544356,5.973943302051152,6.305325893546223,6.139634597798688,-0.7292037170996082,-0.178,5177925115.32236
62,0.7139999999999997,0.6458620689655172,5.17692531467131,5.1752622426288655,6.053252958418504,6.20743385796311,6.130343408190807,-0.8315360212218366,-0.176,5177869424.384981
63,0.7339999999999999,0.6481609195402298,5.177018193409899,5.175213095337483,5.950999081738138,6.267252496024414,6.1091257888812756,-0.9025490362078017,-0.174,5177758647.596268
64,0.7539999999999999,0.6504597701149425,5.177088992596273,5.175158680157183,5.964008303254258,6.188378605104236,6.076193454179247,-0.9651562195449515,-0.172,5177704793.775479
65,0.7740000000000004,0.6527586206896552,5.177121976155776,5.175149296522921,5.975669034372084,6.25182532912658,6.113747181749332,-0.9863398164279715,-0.16999999999999998,5177601490.101068
66,0.794,0.6550574712643678,5.177195568937309,5.1751342997970555,6.107466146646775,6.34751808954318,6.227492118094977,-1.0306345701264945,-0.16799999999999998,5177486920.680009
67,0.8139999999999996,0.6573563218390803,5.1772660648901825,5.175043927734804,6.067531416870237,6.70037353459242,6.383952475731329,-1.1110685776889113,-0.16599999999999998,5177407050.450702
68,0.8339999999999996,0.659655172413793,5.177330709769789,5.17409777231235,6.084992633646692,8.27285009069568,7.178921362171186,-1.616468728720065,-0.16399999999999998,5177313120.560665
69,0.8539999999999998,0.6619540229885057,5.1774398795111,5.177437138753483,5.943204202059028,6.002875699743995,5.973039950901511,-0.0013703788081329549,-0.16199999999999998,5177238619.68737
70,0.8739999999999998,0.6642528735632184,5.177530867079268,5.177537619382715,5.9228067823289265,5.933301471752121,5.928054127040523,0.003376151723387011,-0.15999999999999998,5177116791.153659
71,0.8939999999999994,0.666551724137931,5.177628213744151,5.174908818389122,5.918561485953551,6.3403357013766035,6.129448593665077,-1.3596976775143048,-0.15799999999999997,5177009870.9757595
72,0.9140000000000004,0.6688505747126436,5.1777383178444065,5.1748344651791,5.991328106072886,6.296663758256803,6.143995932164844,-1.4519263326533292,-0.15599999999999997,5176915581.174898
73,0.9339999999999995,0.6711494252873562,5.177884794445945,5.17300990959848,6.087308682365561,8.911136159928471,7.4992224211470155,-2.437442423733046,-0.154,5176797641.595667
74,0.954,0.6734482758620689,5.178009324222169,5.1749000451117535,5.9602875721096655,6.974263282084063,6.467275427096864,-1.554639555207359,-0.152,5176761270.858657
75,0.9739999999999996,0.6757471264367816,5.1781543947865325,5.1753353321960756,6.024276671456008,7.655608853795728,6.839942762625868,-1.4095312952285894,-0.15,5176673049.045309
76,0.9940000000000001,0.6780459770114943,5.178345799421273,5.174895071785433,6.023450871446817,7.308271868436951,6.665861369941885,-1.7253638179204245,-0.148,5176636438.945714
77,1.0140000000000002,0.680344827586207,5.178562438533881,5.166444075934614,5.91418371645019,16.834674676529097,11.374429196489643,-6.059181299632655,-0.146,5176301769.135836
78,1.0339999999999998,0.6826436781609195,5.17887655874513,5.174557717461356,5.933615995538313,7.208045744839651,6.570830870188981,-2.1594206418862996,-0.144,5176226963.454114
79,1.0539999999999998,0.6849425287356321,5.17942680606772,5.176783127994566,6.0952616447170165,9.484597090009036,7.789929367363026,-1.3218390365773303,-0.142,5176097207.139865
80,1.0739999999999998,0.6872413793103448,5.178971964738781,5.174341483531781,5.677169627853828,6.83853378286447,6.257851705359149,-2.3152406035005697,-0.13999999999999999,5175960951.832451
81,1.0939999999999999,0.6895402298850575,5.179888965328153,5.174189307990126,5.662801328515216,7.7792181220811125,6.721009725298164,-2.8498286690132772,-0.13799999999999998,5175838829.530652
82,1.1139999999999999,0.69183908045977,5.180828703777399,5.174180749819346,6.760504290095416,8.021455204006955,7.390979747051185,-3.323976979026611,-0.13599999999999998,5175637681.496525
83,1.1340000000000001,0.6941379310344827,5.182013862309418,5.174030568342184,6.5652707013486085,7.157545540188804,6.861408120768706,-3.991646983616647,-0.13399999999999998,5175410920.2734995
84,1.1540000000000001,0.6964367816091954,5.18391059796756,5.173939089745758,6.7278241317896175,6.587055480857498,6.657439806323557,-4.985754110900871,-0.13199999999999998,5175106474.181502
85,1.1739999999999997,0.698735632183908,5.188567933652569,5.174735406710064,9.773576562972153,5.9333793191510775,7.853477941061615,-6.916263471252023,-0.12999999999999998,5174781445.560619
86,1.1940000000000002,0.7010344827586207,5.165554046286809,5.175227448210281,9.598836806343519,6.721091938594965,8.159964372469242,4.8367009617359145,-0.12799999999999997,5174364037.688576
87,1.2140000000000002,0.7033333333333334,5.169884528230357,5.174571547733468,7.231113509293505,9.06590602844263,8.148509768868067,2.3435097515553025,-0.12599999999999997,5173908047.290562
88,1.2339999999999998,0.7056321839080459,5.1718241214288545,5.1740623225681475,6.971030602021045,7.658405047256521,7.314717824638783,1.1191005696464345,-0.124,5173795508.497139
89,1.2539999999999996,0.7079310344827585,5.173031472412686,5.174136483203004,6.880266758856229,7.143155223438261,7.011710991147245,0.5525053951591872,-0.122,5173499324.927093
90,1.2740000000000005,0.7102298850574713,5.17383086843874,5.174225065681774,6.871393574066483,7.05051378097977,6.960953677523126,0.19709862151694324,-0.12,5172313346.059734
91,1.294,0.7125287356321839,5.174352683825854,5.174380402784756,6.814858256440505,6.834892449649138,6.824875353044822,0.013859479451184598,-0.118,5165000000.008082
92,1.3140000000000005,0.7148275862068966,5.174768981495094,5.174373488639643,6.865056499123297,6.939554731133227,6.902305615128262,-0.1977464277256331,-0.11599999999999999,5183311964.904271
93,1.334,0.7171264367816091,5.175090351659699,5.1744880660472665,6.891802789849874,6.9802024095679736,6.936002599708924,-0.3011428062163759,-0.11399999999999999,5177394823.096056
94,1.3539999999999992,0.7194252873563217,5.175329646154147,5.174574701280502,6.867536215550993,7.101560198720929,6.984548207135961,-0.37747243682224507,-0.11199999999999999,5179926553.502039
95,1.3739999999999994,0.7217241379310344,5.17551181832136,5.174739390531655,6.895190071003818,7.1803341843285775,7.037762127666198,-0.3862138948525171,-0.10999999999999999,5178424810.735696
96,1.3940000000000003,0.7240229885057472,5.1757752677680084,5.174466917628463,6.865951593923792,7.097781521791192,6.981866557857492,-0.6541750697729185,-0.10799999999999998,5178780840.581596
97,1.4139999999999995,0.7263218390804597,5.175896061613046,5.174511358822117,6.8890570905510025,7.123498054738942,7.006277572644972,-0.6923513954643568,-0.10599999999999998,5178344825.765313
98,1.434,0.7286206896551723,5.176026748945865,5.174694666766632,6.907428139265104,7.305704604431626,7.1065663718483645,-0.6660410896170106,-0.10399999999999998,5177991665.135551
99,1.4540000000000004,0.7309195402298851,5.176131886292446,5.174752897663148,6.9152537538461525,7.4260008878337604,7.170627320839957,-0.689494314649437,-0.10199999999999998,5177712850.591624
100,1.473999999999999,0.7332183908045976,5.176232983228574,5.174605826287551,6.891067159283344,7.4037733959189715,7.147420277601158,-0.813578470511402,-0.09999999999999998,5177481617.529049
101,1.4939999999999998,0.7355172413793103,5.1763359240664135,5.1746059294684645,6.981001841187469,7.397427798478659,7.189214819833063,-0.8649972989746857,-0.09799999999999998,5177334574.797233
102,1.5139999999999993,0.7378160919540229,5.17642459225117,5.17466224524997,6.920020013815487,7.572661068739114,7.2463405412773,-0.8811735005997434,-0.09599999999999997,5177246457.979147
103,1.5340000000000003,0.7401149425287357,5.176525980073424,5.174779097101705,6.955075987713471,7.690086027266355,7.322581007489913,-0.8734414858590753,-0.09399999999999997,5177046023.883556
104,1.5539999999999998,0.7424137931034482,5.176595356645545,5.17464189452282,6.981898811138991,7.54646740825313,7.26418310969606,-0.9767310613624431,-0.09199999999999997,5176936991.936794
105,1.5739999999999998,0.7447126436781608,5.17665613049749,5.174516560901425,6.949796485201477,7.3978640110948986,7.173830248148188,-1.069784798031833,-0.09,5176824440.3630085
106,1.5939999999999999,0.7470114942528735,5.176729060507201,5.1753392570545875,6.941027986560663,8.08107860554491,7.511053296052786,-0.6949017263063979,-0.088,5176777357.121603
107,1.6139999999999999,0.7493103448275862,5.176790860294243,5.174544134286694,6.968143538306171,7.469302865174742,7.218723201740456,-1.123363003774557,-0.086,5176666400.183939
108,1.6339999999999997,0.7516091954022988,5.1768725836106215,5.1766631800581075,6.907634642935366,7.517182224822482,7.212408433878924,-0.10470177625711585,-0.08399999999999999,5176589886.211387
109,1.6539999999999992,0.7539080459770113,5.176932561234121,5.175196988744413,6.946015600974799,8.097460869232838,7.521738235103818,-0.8677862448544147,-0.08199999999999999,5176538253.5498495
110,1.6740000000000002,0.7562068965517241,5.176986715218611,5.1748616290778235,6.9855238325395295,8.041688984406772,7.513606408473151,-1.0625430703935308,-0.07999999999999999,5176449152.530217
111,1.6939999999999997,0.7585057471264367,5.177035923129072,5.174634144209589,6.978061644017984,7.756344650554712,7.367203147286348,-1.20088945974112,-0.07799999999999999,5176401112.161936
112,1.7140000000000006,0.7608045977011495,5.177096143932144,5.174642926707604,6.941507752189183,7.813966695117262,7.377737223653222,-1.2266086122695015,-0.07599999999999998,5176398505.184749
113,1.7340000000000002,0.7631034482758621,5.177142456361992,5.174551521734305,6.945432012847095,7.6598516216932655,7.30264181727018,-1.2954673138428916,-0.07399999999999998,5176330361.260949
114,1.754,0.7654022988505746,5.177180629429848,5.174944550782808,6.992337616813272,8.283795406590652,7.638066511701962,-1.1180393235204065,-0.07199999999999998,5176296979.996891
115,1.774,0.7677011494252873,5.177248817493593,5.174660548497722,7.003235082121189,7.969693725581805,7.486464403851497,-1.2941344979358291,-0.06999999999999998,5176239078.690666
116,1.7940000000000005,0.77,5.177292567595322,5.175615655770065,7.0338397513161866,8.825681135649258,7.9297604434827225,-0.8384559126279783,-0.06799999999999998,5176231987.331122
117,1.8139999999999996,0.7722988505747126,5.177361721976767,5.174749963125547,7.011960365476978,8.169377749326156,7.590669057401566,-1.3058794256103283,-0.06599999999999998,5176192703.726727
118,1.8339999999999996,0.7745977011494252,5.1774114468917745,5.174463402798551,6.957084784966086,7.763101930518578,7.360093357742333,-1.4740220466119354,-0.06399999999999997,5176160011.832634
